t;12;12;13;13;14;14;15;15;16;16;16;17;17;17;17;17;17;18;18;18;18;18;18;18;18;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;21;21;21;21;21;21;21;21;21;22;22;22;22;22;22;22;22;22;23;23;23;23;23;23;23;23;23;23;24;24;24;24;24;24;24;24;24;25;25;25;25;25;25;25;25;25;26;26;26;26;26;26;26;26;27;27;27;27;27;27;28;28;28;28;28;28;29;29;29;29;29;29;30;30;30;30;30;30;30;31;31;31;31;31;31;31;32;32;32;32;32;32;33;33;33;33;33;33;33;34;34;34;34;34;34;34;34;34;35;35;35;35;35;35;35;35;35;36;36;36;36;36;36;36;36;37;37;37;37;37;37;37;38;38;38;38;38;38;39;39;39;39;39;39;40;40;40;40;40;40;41;41;41;41;41;41;42;42;42;42;42;42;42;42;42;43;43;43;43;43;43;43;43;43;43;43;44;44;44;44;44;44;44;44;44;45;45;45;45;45;45;45;45;45;45;45;45;45;46;46;46;46;46;46;46;46;46;46;46;46;46;46;47;47;47;47;47;47;47;47;47;47;47;47;47;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;49;49;49;49;49;49;49;49;49;49;49;49;49;49;50;50;50;50;50;50;50;50;50;50;50;50
t;1;2;1;2;1;2;1;2;1;2;3;1;2;3;4;5;6;1;2;3;4;5;6;7;8;2;3;4;5;6;7;8;9;10;3;4;5;6;7;8;9;10;3;4;5;6;7;8;9;10;11;4;5;6;7;8;9;10;11;12;6;7;8;9;10;11;12;13;14;15;7;8;9;10;11;12;13;14;15;7;8;9;10;11;12;13;14;15;8;9;10;11;12;13;14;15;11;12;13;14;15;16;11;12;13;14;15;16;11;12;13;14;15;16;11;12;13;14;15;16;17;11;12;13;14;15;16;17;12;13;14;15;16;17;12;13;14;15;16;17;18;12;13;14;15;16;17;18;19;20;12;13;14;15;16;17;18;19;20;13;14;15;16;17;18;19;20;15;16;17;18;19;20;21;16;17;18;19;20;21;16;17;18;19;20;21;17;18;19;20;21;22;17;18;19;20;21;22;18;19;20;21;22;23;24;25;26;19;20;21;22;23;24;25;26;27;28;29;21;22;23;24;25;26;27;28;29;22;23;24;25;26;27;28;29;30;31;32;33;34;22;23;24;25;26;27;28;29;30;31;32;33;34;35;23;24;25;26;27;28;29;30;31;32;33;34;35;36;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;24;25;26;27;28;29;30;31;32;33;34;35;36;37;27;28;29;30;31;32;33;34;35;36;37;38
9254;0.642221;0.357779;0.589802;0.410198;0.413986;0.586014;0.39089;0.60911;0.132848;0.159985;0.707167;0.0271914;0.0273369;0.448722;0.317316;0.179434;0;0.00619212;0.010175;0.249609;0.337536;0.396488;0;0;0;0.00770866;0.197334;0.350548;0.444409;0;0;0;0;0;0.198625;0.354727;0.446648;0;0;0;0;0;0.147545;0.388861;0.463594;0;0;0;0;0;0;0.615998;0.384002;0;0;0;0;0;0;6.24849e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0459711;0.0531964;0.0230014;0.000486297;0.377551;0.499794;0.0180209;0.0209075;0.00750949;0.000161827;0.238183;0.420105;0.295112;0;0;0;0;0;0;0;0;0;0.010014;0.0117891;0.00414596;0.000100442;0.172111;0.321445;0.397279;0.0667748;0.0163408;0.0113376;0.0043386;0.000133628;0.110114;0.217443;0.298919;0.201271;0.156443;0.00301755;0.0984109;0.168267;0.247499;0.247651;0.234107;0.00104769;0.0956368;0.151806;0.226894;0.248392;0.245211;0.0320613;0.0912262;0.140429;0.210325;0.237631;0.238226;0.082163;0.165768;0.18707;0.225849;0.228382;0.192858;7.33834e-05;0.0957318;0.117114;0.122134;0.119198;0.182097;0.363725;0.0598194;0.0406268;0.0398625;0.158315;0.701376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153781;0.469332;0;0.376694;0.000192922;0;0;0;0;0;0;0;0;0;0.0885504;0.296715;0;0.345099;0.269636;5.88122e-11;0;0;0;0;0;0;0;0;0.0834425;0.290047;0;0.341249;0.285228;3.37765e-05;0;0;0;0;0;0.0489271;0.188978;0;0.213614;0.205397;0.202962;0.140122
9255;0.641975;0.358025;0.589547;0.410453;0.413753;0.586247;0.390666;0.609334;0.132907;0.160211;0.706882;0.0268435;0.0269953;0.4429;0.322262;0.180999;0;0.00609527;0.010017;0.245727;0.340391;0.397769;0;0;0;0.00759806;0.194552;0.352661;0.445189;0;0;0;0;0;0.195886;0.356757;0.447357;0;0;0;0;0;0.146486;0.38976;0.463754;0;0;0;0;0;0;0.616142;0.383858;0;0;0;0;0;0;6.22932e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0459026;0.0531172;0.0229679;0.000485591;0.377179;0.500347;0.0178906;0.0207564;0.00745533;0.000160661;0.236538;0.417747;0.299452;0;0;0;0;0;0;0;0;0;0.0099216;0.0116804;0.00410778;9.95174e-05;0.170569;0.318906;0.401262;0.0671204;0.0163323;0.0112291;0.00429715;0.000132352;0.109083;0.215594;0.300936;0.202288;0.15644;0.00299207;0.0975934;0.166981;0.248666;0.248659;0.234064;0.00104337;0.0949153;0.15075;0.22783;0.249336;0.245193;0.0319759;0.0905848;0.139518;0.211144;0.238517;0.238243;0.0819925;0.164754;0.187682;0.226597;0.228375;0.192518;7.29245e-05;0.0952759;0.117642;0.12271;0.119362;0.182073;0.362937;0.0600817;0.0408295;0.0399381;0.158438;0.700713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153818;0.46952;0;0.37647;0.000192385;0;0;0;0;0;0;0;0;0;0.0886221;0.29702;0;0.345143;0.269215;5.86499e-11;0;0;0;0;0;0;0;0;0.0835123;0.290353;0;0.341305;0.284796;3.37049e-05;0;0;0;0;0;0.048994;0.189276;0;0.213768;0.205212;0.20274;0.140009
9256;0.640752;0.359248;0.588134;0.411866;0.41216;0.58784;0.389126;0.610874;0.135927;0.166301;0.697772;0.0282953;0.0290452;0.439222;0.323298;0.18014;0;0.00645629;0.0108327;0.244028;0.342167;0.396515;0;0;0;0.00816328;0.193362;0.354468;0.444007;0;0;0;0;0;0.194783;0.358824;0.446393;0;0;0;0;0;0.14589;0.391186;0.462923;0;0;0;0;0;0;0.616869;0.383131;0;0;0;0;0;0;6.20839e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0458949;0.0531089;0.0229665;0.000485573;0.37707;0.500474;0.017832;0.0206887;0.00743162;0.000160153;0.235738;0.416489;0.301661;0;0;0;0;0;0;0;0;0;0.00987516;0.0116258;0.00408891;9.9062e-05;0.169754;0.31748;0.403117;0.0675787;0.0163811;0.0111661;0.00427332;0.00013162;0.108461;0.214417;0.301555;0.203289;0.156707;0.00297642;0.0970684;0.166114;0.248905;0.249591;0.234302;0.00104298;0.0944374;0.150015;0.227987;0.250173;0.245405;0.0319826;0.0901491;0.138868;0.21126;0.239268;0.238432;0.0820228;0.163999;0.187704;0.227185;0.228476;0.192563;7.2727e-05;0.0948919;0.117682;0.123042;0.119445;0.182189;0.36275;0.0600742;0.0409163;0.039954;0.158532;0.700524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153577;0.469677;0;0.376554;0.000191791;0;0;0;0;0;0;0;0;0;0.0885222;0.297241;0;0.345412;0.268825;5.84102e-11;0;0;0;0;0;0;0;0;0.0834202;0.290574;0;0.341578;0.284394;3.36138e-05;0;0;0;0;0;0.048969;0.189514;0;0.214049;0.205058;0.202519;0.139891
9257;0.640447;0.359553;0.587665;0.412335;0.411327;0.588673;0.388288;0.611712;0.138961;0.171192;0.689846;0.030059;0.0311689;0.436898;0.322943;0.178931;0;0.00693289;0.0117576;0.243357;0.342996;0.394957;0;0;0;0.00883195;0.192971;0.355539;0.442658;0;0;0;0;0;0.194508;0.360184;0.445308;0;0;0;0;0;0.1457;0.392242;0.462057;0;0;0;0;0;0;0.617574;0.382426;0;0;0;0;0;0;6.20102e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0465033;0.0538511;0.0232797;0.000491904;0.376364;0.49951;0.0180894;0.0210017;0.00754068;0.000162405;0.235555;0.416145;0.301506;0;0;0;0;0;0;0;0;0;0.010015;0.0117981;0.00414755;0.000100423;0.169666;0.3173;0.403006;0.0675866;0.0163797;0.0113189;0.0043299;0.000133289;0.108412;0.214309;0.301485;0.203314;0.156698;0.00301216;0.0970393;0.166057;0.248881;0.249649;0.234318;0.00104397;0.0944101;0.149966;0.227965;0.250227;0.24542;0.0320118;0.0901196;0.138817;0.21123;0.239307;0.238434;0.0820916;0.163923;0.187658;0.227196;0.228453;0.192697;7.28516e-05;0.0947941;0.117582;0.12297;0.11936;0.18219;0.363103;0.0599977;0.0408732;0.0399077;0.158449;0.700773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153391;0.46975;0;0.376667;0.000191441;0;0;0;0;0;0;0;0;0;0.0884411;0.297358;0;0.345617;0.268583;5.82691e-11;0;0;0;0;0;0;0;0;0.0833451;0.290691;0;0.341785;0.284145;3.35595e-05;0;0;0;0;0;0.0489416;0.189637;0;0.214231;0.204954;0.202378;0.139858
9258;0.640383;0.359617;0.587599;0.412401;0.411266;0.588734;0.38823;0.61177;0.137328;0.169196;0.693477;0.0296811;0.0307785;0.438776;0.323284;0.177481;0;0.0068342;0.0115905;0.243234;0.345638;0.392703;0;0;0;0.00872033;0.192427;0.358236;0.440617;0;0;0;0;0;0.193897;0.3628;0.443303;0;0;0;0;0;0.145048;0.393788;0.461164;0;0;0;0;0;0;0.618031;0.381969;0;0;0;0;0;0;6.13938e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0472144;0.0547233;0.0236586;0.0004996;0.375543;0.498361;0.0183894;0.0213683;0.00767205;0.000165131;0.235373;0.415775;0.301256;0;0;0;0;0;0;0;0;0;0.0101781;0.0120002;0.00421831;0.000102075;0.169599;0.31714;0.402826;0.0675637;0.0163734;0.0114991;0.00439857;0.000135328;0.108387;0.214238;0.301401;0.203278;0.156663;0.00305575;0.0970361;0.166036;0.248862;0.249653;0.234313;0.00104448;0.0944093;0.149951;0.227953;0.250238;0.245421;0.0320278;0.0901165;0.138801;0.211215;0.23931;0.238429;0.0821294;0.163896;0.187635;0.227187;0.228436;0.192773;7.29611e-05;0.0947304;0.117508;0.122902;0.11929;0.18216;0.36341;0.059938;0.0408353;0.0398696;0.158356;0.701001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153303;0.469791;0;0.376715;0.000191247;0;0;0;0;0;0;0;0;0;0.0884078;0.297434;0;0.345727;0.268432;5.8202e-11;0;0;0;0;0;0;0;0;0.0833145;0.290767;0;0.341896;0.283989;3.35314e-05;0;0;0;0;0;0.0489315;0.189709;0;0.214326;0.20488;0.202289;0.139865
9259;0.640383;0.359617;0.587599;0.412401;0.411266;0.588734;0.38823;0.61177;0.135892;0.167427;0.696681;0.0293453;0.0304303;0.441558;0.322389;0.176277;0;0.00674676;0.0114422;0.24321;0.346751;0.391849;0;0;0;0.00862249;0.191809;0.359496;0.440072;0;0;0;0;0;0.193205;0.364022;0.442773;0;0;0;0;0;0.144292;0.394576;0.461132;0;0;0;0;0;0;0.618174;0.381826;0;0;0;0;0;0;6.12031e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0473231;0.0548607;0.0237306;0.000501128;0.375597;0.497988;0.018433;0.0214231;0.00769553;0.000165639;0.235456;0.415579;0.301248;0;0;0;0;0;0;0;0;0;0.0102008;0.0120292;0.00423045;0.00010237;0.169654;0.316998;0.402815;0.0675941;0.0163764;0.0115233;0.00440971;0.000135673;0.108409;0.214132;0.301367;0.203345;0.156677;0.00306275;0.0970521;0.165959;0.248832;0.249723;0.234326;0.00104541;0.0944212;0.14988;0.22792;0.250297;0.245427;0.0320544;0.0901232;0.13873;0.211175;0.239355;0.238424;0.0821921;0.163805;0.187589;0.227213;0.228417;0.192904;7.30948e-05;0.0946209;0.117404;0.122832;0.119201;0.182149;0.363792;0.0598569;0.0407912;0.0398208;0.158259;0.701272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153261;0.469809;0;0.376739;0.000191146;0;0;0;0;0;0;0;0;0;0.0883941;0.297474;0;0.345785;0.268347;5.81721e-11;0;0;0;0;0;0;0;0;0.0833022;0.290808;0;0.341955;0.283901;3.35181e-05;0;0;0;0;0;0.048927;0.189744;0;0.214371;0.204831;0.202239;0.139888
9260;0.640383;0.359617;0.587599;0.412401;0.411266;0.588734;0.38823;0.61177;0.134388;0.165573;0.700039;0.0289932;0.0300651;0.444189;0.321471;0.175282;0;0.00665679;0.0112896;0.243102;0.347394;0.391558;0;0;0;0.00852149;0.191165;0.360252;0.440061;0;0;0;0;0;0.192492;0.36475;0.442758;0;0;0;0;0;0.143561;0.395089;0.46135;0;0;0;0;0;0;0.61822;0.38178;0;0;0;0;0;0;6.10487e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0471985;0.0547187;0.0236734;0.000499935;0.377182;0.496728;0.018382;0.0213647;0.00767582;0.000165218;0.236219;0.414472;0.301721;0;0;0;0;0;0;0;0;0;0.0101694;0.0119925;0.00421823;0.000102077;0.17005;0.316053;0.40324;0.0677855;0.0163897;0.0114849;0.00439563;0.000135242;0.108542;0.213433;0.301468;0.203799;0.156742;0.00305343;0.0971061;0.16544;0.248832;0.25016;0.234363;0.00104504;0.0944546;0.149436;0.227907;0.250698;0.245456;0.0320485;0.0901463;0.138336;0.21116;0.239723;0.238452;0.0821826;0.163364;0.187596;0.227585;0.228471;0.192911;7.30692e-05;0.0943756;0.117387;0.122996;0.11921;0.182139;0.363892;0.0598236;0.040823;0.0398088;0.158209;0.701335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153237;0.469816;0;0.376756;0.000191091;0;0;0;0;0;0;0;0;0;0.0883862;0.297495;0;0.34582;0.268298;5.81579e-11;0;0;0;0;0;0;0;0;0.083295;0.29083;0;0.341991;0.283851;3.35117e-05;0;0;0;0;0;0.0489233;0.189757;0;0.214393;0.204799;0.20221;0.139917
9261;0.640377;0.359623;0.587593;0.412407;0.41126;0.58874;0.388224;0.611776;0.132705;0.163501;0.703794;0.0285793;0.0296361;0.444545;0.322597;0.174643;0;0.00655431;0.0111158;0.242394;0.34921;0.390726;0;0;0;0.00840331;0.190384;0.361947;0.439265;0;0;0;0;0;0.191675;0.366384;0.441941;0;0;0;0;0;0.142971;0.396102;0.460927;0;0;0;0;0;0;0.618563;0.381437;0;0;0;0;0;0;6.08183e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0467651;0.0542166;0.0234571;0.000495371;0.381788;0.493277;0.0182136;0.021169;0.00760574;0.000163711;0.237763;0.41144;0.303645;0;0;0;0;0;0;0;0;0;0.0100693;0.0118745;0.00417681;0.000101075;0.170506;0.313437;0.405378;0.0680841;0.0163732;0.0113717;0.0043524;0.000133913;0.108408;0.21159;0.302384;0.204913;0.156848;0.00302748;0.0967673;0.164177;0.249234;0.25127;0.234484;0.00103935;0.0940848;0.148411;0.228221;0.251748;0.245613;0.0319228;0.089787;0.13746;0.211456;0.240728;0.238653;0.0819161;0.162353;0.18788;0.228604;0.228724;0.192366;7.25861e-05;0.093932;0.117764;0.123775;0.119551;0.181952;0.363027;0.0600493;0.0411125;0.0399574;0.158228;0.700653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153197;0.469809;0;0.376803;0.00019103;0;0;0;0;0;0;0;0;0;0.0883686;0.297505;0;0.345878;0.268249;5.81378e-11;0;0;0;0;0;0;0;0;0.0832787;0.29084;0;0.342048;0.2838;3.3504e-05;0;0;0;0;0;0.0489136;0.18976;0;0.214423;0.204762;0.202179;0.139962
9262;0.640345;0.359655;0.587476;0.412524;0.410903;0.589097;0.387852;0.612148;0.134385;0.165856;0.699758;0.0293601;0.0304814;0.442869;0.3238;0.17349;0;0.0067493;0.0114582;0.241656;0.351393;0.388743;0;0;0;0.0086398;0.189856;0.364166;0.437338;0;0;0;0;0;0.191186;0.368705;0.440109;0;0;0;0;0;0.14266;0.397726;0.459614;0;0;0;0;0;0;0.619445;0.380555;0;0;0;0;0;0;6.05865e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0463528;0.0537388;0.023251;0.00049102;0.386144;0.490022;0.0180575;0.0209877;0.00754076;0.000162313;0.239497;0.408683;0.305071;0;0;0;0;0;0;0;0;0;0.00997883;0.0117679;0.0041394;0.00010017;0.17125;0.311131;0.406998;0.0682802;0.0163547;0.0112717;0.00431421;0.000132738;0.108553;0.210005;0.303121;0.2057;0.156902;0.00300444;0.0966959;0.163086;0.249574;0.252061;0.234544;0.00103478;0.0939667;0.147518;0.228488;0.2525;0.245705;0.0318218;0.0896597;0.136695;0.211708;0.241454;0.238782;0.0817025;0.161491;0.188155;0.229384;0.228934;0.191963;7.2209e-05;0.0935423;0.118068;0.124346;0.119805;0.181814;0.362425;0.0602092;0.0413128;0.0400589;0.158226;0.700193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.153077;0.46975;0;0.376982;0.000190899;0;0;0;0;0;0;0;0;0;0.0883049;0.297473;0;0.346042;0.26818;5.80577e-11;0;0;0;0;0;0;0;0;0.083219;0.290809;0;0.34221;0.283729;3.34793e-05;0;0;0;0;0;0.0488817;0.18974;0;0.214513;0.204718;0.202128;0.14002
9263;0.641103;0.358897;0.588104;0.411896;0.410951;0.589049;0.387829;0.612171;0.13906;0.171329;0.689612;0.0319764;0.0329936;0.439747;0.322927;0.172356;0;0.00746023;0.0125698;0.240709;0.351796;0.387465;0;0;0;0.00945877;0.189301;0.364909;0.43633;0;0;0;0;0;0.190764;0.369813;0.439422;0;0;0;0;0;0.142392;0.398623;0.458985;0;0;0;0;0;0;0.620067;0.379933;0;0;0;0;0;0;6.06094e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0460778;0.0534367;0.0231174;0.000488077;0.39119;0.48569;0.0180065;0.0209353;0.00752082;0.000161841;0.24357;0.406271;0.303535;0;0;0;0;0;0;0;0;0;0.00996563;0.0117561;0.00413459;0.000100027;0.17436;0.30976;0.405581;0.0680492;0.0162936;0.0112752;0.00431482;0.000132723;0.110546;0.209381;0.302491;0.205309;0.15655;0.00300475;0.0982702;0.162692;0.249169;0.251696;0.234134;0.00103332;0.0953884;0.147192;0.228152;0.25217;0.245315;0.0317828;0.0909586;0.136412;0.21142;0.241165;0.238432;0.0816126;0.161372;0.188167;0.229439;0.228919;0.192031;7.23042e-05;0.0934323;0.118012;0.124307;0.119736;0.181781;0.362732;0.0601534;0.0412809;0.040019;0.158127;0.70042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.152965;0.469683;0;0.377162;0.000190697;0;0;0;0;0;0;0;0;0;0.0882485;0.29745;0;0.346228;0.268073;5.79436e-11;0;0;0;0;0;0;0;0;0.0831663;0.290787;0;0.342395;0.283619;3.34436e-05;0;0;0;0;0;0.0488559;0.189735;0;0.214626;0.204662;0.20206;0.140062
9264;0.640987;0.359013;0.587965;0.412035;0.410769;0.589231;0.387646;0.612354;0.139928;0.172531;0.687542;0.0318859;0.0329102;0.434838;0.328581;0.171785;0;0.00741488;0.0124969;0.237564;0.356991;0.385533;0;0;0;0.00940192;0.187062;0.369309;0.434227;0;0;0;0;0;0.18856;0.37411;0.43733;0;0;0;0;0;0.141503;0.4008;0.457696;0;0;0;0;0;0;0.62073;0.37927;0;0;0;0;0;0;5.99632e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0466236;0.0541449;0.0233558;0.000492283;0.392889;0.482495;0.0182892;0.0212943;0.00762547;0.000163804;0.245499;0.404732;0.302396;0;0;0;0;0;0;0;0;0;0.0101328;0.01197;0.00419628;0.000101342;0.17594;0.308968;0.40456;0.067879;0.0162525;0.0114797;0.00437951;0.00013449;0.111596;0.209058;0.302035;0.205003;0.156314;0.00304254;0.0991624;0.162518;0.248912;0.25144;0.233892;0.00103253;0.0962149;0.147051;0.227942;0.251942;0.245089;0.0317619;0.0917216;0.136289;0.211238;0.240961;0.238226;0.0815631;0.161359;0.188158;0.229431;0.228907;0.192073;7.24016e-05;0.0933822;0.117952;0.124247;0.119675;0.181733;0.36301;0.0601032;0.0412471;0.0399857;0.158029;0.700635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.152966;0.469634;0;0.37721;0.000190456;0;0;0;0;0;0;0;0;0;0.0882634;0.297476;0;0.346347;0.267914;5.78438e-11;0;0;0;0;0;0;0;0;0.083181;0.290815;0;0.342515;0.283456;3.34081e-05;0;0;0;0;0;0.0488689;0.189773;0;0.21472;0.204582;0.201973;0.140084
9265;0.640986;0.359014;0.587965;0.412035;0.410768;0.589232;0.387645;0.612355;0.139638;0.172174;0.688188;0.0315361;0.0325492;0.430232;0.333326;0.172356;0;0.00731892;0.0123352;0.23453;0.360123;0.385693;0;0;0;0.00929552;0.184961;0.37162;0.434124;0;0;0;0;0;0.186505;0.376306;0.437189;0;0;0;0;0;0.140812;0.401619;0.457569;0;0;0;0;0;0;0.620852;0.379148;0;0;0;0;0;0;5.97844e-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0468043;0.0543762;0.0234507;0.00049412;0.392969;0.481906;0.0183659;0.0213916;0.00765872;0.000164467;0.245675;0.404475;0.30227;0;0;0;0;0;0;0;0;0;0.0101746;0.0120236;0.00421424;0.000101746;0.176086;0.308827;0.404459;0.0678655;0.0162483;0.0115279;0.00439709;0.000134993;0.11169;0.208988;0.30199;0.204982;0.15629;0.00305312;0.0992442;0.162477;0.248891;0.251431;0.233871;0.00103298;0.0962903;0.147014;0.227923;0.251931;0.245067;0.031775;0.0917893;0.136254;0.211217;0.240946;0.2382;0.0815942;0.161322;0.188144;0.229424;0.228889;0.192149;7.25438e-05;0.0933005;0.117865;0.124159;0.119586;0.181676;0.363413;0.0600302;0.0411984;0.039937;0.157897;0.700937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.15301;0.46959;0;0.37721;0.000190294;0;0;0;0;0;0;0;0;0;0.0882999;0.297497;0;0.346409;0.267795;5.77891e-11;0;0;0;0;0;0;0;0;0.083216;0.290838;0;0.342579;0.283333;3.3387e-05;0;0;0;0;0;0.0488906;0.189799;0;0.214771;0.204516;0.201909;0.140115
