t;N;D;PP;SP;PR;SR;TR;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50
9229;0.0253554;201.527;632.323;225.599;33.3687;26.8461;55.8375;0;0;12.7268;13.7356;1.0667;3.46317;2.37649;0;0;0;0;0;0;3.44647;3.69313;4.58982;4.33489;0.0135739;0.137879;0.0969279;2.30471;2.1115;0.577505;0.00726772;0;0;0;0;0;0;0;0;0;0.0409222;0.32982;0;0.424609;0.267586;0.184529;0.263169;1.58245;1.22197;0.724297;3.33878e-17;0;0;0;0;3.22022e-11;0.0176177
9230;0.0250933;197.558;636.896;98.2535;38.763;17.4026;56.4975;0;0;0.00286327;0.00259704;12.4196;16.5209;9.81698;0;0;0;0;0;0;1.19358;1.26798;1.57248;1.497;0.0273975;0.196617;0.121186;3.18835;2.92701;0.733851;0.00813936;0;0;0;0;0;0;0;0;0;0.0283467;0.171257;0;0.226683;0.185217;0.147839;0.224206;1.46392;1.15268;0.605175;2.62601e-17;0;0;0;0;3.00148e-11;0.0166333
9231;0.02828;200.12;626.469;211.834;33.1384;22.802;54.9344;0;0;0.000790438;0.00058394;17.3854;10.0574;5.69414;0;0;0;0;0;0;0.193197;0.208462;0.296188;0.291782;0.166605;0.86657;0.37177;7.24996;6.41353;1.059;0.00967658;0;0;0;0;0;0;0;0;0;0.0176347;0.0919674;0;0.142579;0.19149;0.186828;0.296843;2.0654;1.61262;0.644768;2.27953e-17;0;0;0;0;2.62145e-11;0.0149938
9232;0.0340956;198.95;615.786;226.629;27.5932;23.8956;53.3056;0;0;0.0176958;0.0108294;19.6661;5.57006;2.32847;0;0;0;0;0;0;0.0328334;0.0360651;0.0588065;0.0596742;1.07906;2.91946;0.505115;5.49901;4.70051;0.84193;0.00920516;0;0;0;0;0;0;0;0;0;0.0153576;0.067955;0;0.117181;0.246123;0.279731;0.453062;3.32496;2.52143;0.725987;1.98484e-17;0;0;0;0;2.25024e-11;0.0135874
9233;0.0305623;195.684;613.975;198.078;28.316;23.542;53.0308;0;0;0.611926;0.316517;13.4169;9.46988;4.50075;0;0;0;0;0;0;0.00863362;0.00951673;0.0169174;0.017527;5.37551;5.33283;0.340554;1.81214;1.47235;0.461223;0.00926664;0;0;0;0;0;0;0;0;0;0.025847;0.0837373;0;0.123316;0.255458;0.296667;0.486144;3.67437;2.69873;0.654796;1.53925e-17;0;0;0;0;1.94477e-11;0.0124234
9234;0.024359;193.986;627.899;123.446;36.6363;18.3685;55.1325;0;0;6.47106;2.69231;0.616127;14.983;11.8738;0;0;0;0;0;0;0.0290417;0.0298754;0.0406655;0.0403222;4.47527;3.81345;0.230164;0.736718;0.567228;0.318401;0.0114712;0;0;0;0;0;0;0;0;0;0.0652067;0.134837;0;0.149657;0.248757;0.277984;0.458949;3.48275;2.34824;0.534036;1.15105e-17;0;0;0;0;1.74272e-11;0.0116235
9235;0.0203711;196.542;644.597;92.1564;45.5234;14.5583;57.6705;0;0;12.1539;5.93667;0.0733926;13.4522;13.9072;0;0;0;0;0;0;0.76947;0.715826;0.559799;0.496191;2.31665;2.1546;0.18494;0.402567;0.296062;0.26956;0.0154441;0;0;0;0;0;0;0;0;0;0.0937409;0.137077;0;0.126627;0.185794;0.209274;0.355186;2.71588;1.79;0.406976;8.54149e-18;0;0;0;0;1.5703e-11;0.010746
9236;0.0260159;201.14;651.197;70.9851;43.309;15.9554;58.6675;0;0;0.451235;0.570898;0.0532107;20.0406;22.193;0;0;0;0;0;0;2.43076;2.16516;1.3224;1.11472;0.515939;2.05024;0.312971;0.48313;0.337165;0.344568;0.023792;0;0;0;0;0;0;0;0;0;0.106977;0.115541;0;0.0937524;0.128156;0.147271;0.258934;2.01532;1.35241;0.309874;6.38105e-18;0;0;0;0;1.38689e-11;0.0096411
9237;0.0254253;204.561;653.906;110.442;46.3196;14.2949;59.0857;0;0;0.0427261;0.109242;0.127804;21.6161;24.4237;0;0;0;0;0;0;0.396903;0.363157;0.261791;0.229081;0.0688686;4.07457;1.38436;1.50786;0.985774;0.69063;0.0417265;0;0;0;0;0;0;0;0;0;0.115254;0.108;0;0.0806219;0.104568;0.121614;0.219724;1.74926;1.23398;0.264787;4.98654e-18;0;0;0;0;1.20917e-11;0.0085082
9238;0.0358018;205.398;619.864;264.4;25.3468;27.5018;53.941;0;0;0.417876;1.10401;0.247042;10.7056;12.8722;0;0;0;0;0;0;0.11432;0.10916;0.0966284;0.0878952;0.0138305;6.91041;5.4594;4.53012;2.82613;1.36173;0.0711741;0;0;0;0;0;0;0;0;0;0.187463;0.184499;0;0.132838;0.156993;0.172067;0.305875;2.4515;1.75889;0.300391;4.44144e-18;0;0;0;0;1.09528e-11;0.00777323
9239;0.0254229;200.374;636.143;160.926;36.3824;20.7196;56.3895;0;0;10.8624;22.0945;0.179046;1.55501;1.69139;0;0;0;0;0;0;1.9624;2.01088;1.79641;1.55992;0.0128495;1.56658;1.55559;1.12667;0.697337;0.68163;0.0681428;0;0;0;0;0;0;0;0;0;0.236075;0.269133;0;0.199957;0.21945;0.225004;0.392456;3.22586;2.32475;0.317335;3.88858e-18;0;0;0;0;1.08609e-11;0.00773187
9240;0.0276845;197.54;638.334;31.4027;36.5631;16.5447;56.6948;0;0;0.00412741;0.0140936;3.15809;16.3201;17.0667;0;0;0;0;0;0;2.445;2.56112;2.29231;1.96774;0.00623797;0.425258;0.542749;0.321136;0.19589;0.446457;0.0963995;0;0;0;0;0;0;0;0;0;0.190891;0.175135;0;0.124779;0.136035;0.142148;0.256512;2.1232;1.60769;0.233079;2.94752e-18;0;0;0;0;1.00973e-11;0.00719279
9241;0.0213762;199.903;654.73;67.8979;50.6229;10.7981;59.2067;0;0;4.8122e-05;0.00021961;10.1727;20.1864;20.2635;0;0;0;0;0;0;0.377011;0.400101;0.419785;0.378014;0.0146554;1.02338;1.98912;0.789564;0.454614;0.760719;0.17714;0;0;0;0;0;0;0;0;0;0.127529;0.118669;0;0.0870029;0.0951329;0.10289;0.192141;1.60186;1.2701;0.190206;2.39875e-18;0;0;0;0;8.89702e-12;0.00637444
9242;0.0283071;203.598;628.218;235.398;32.2513;24.4502;55.2083;0;0;0.000145854;0.000629263;11.995;10.3825;9.87303;0;0;0;0;0;0;0.0620308;0.0670594;0.0815503;0.0761614;0.0673302;4.21427;9.41159;2.53471;1.38821;1.41915;0.310471;0;0;0;0;0;0;0;0;0;0.119279;0.157556;0;0.129667;0.125551;0.127006;0.234365;1.94687;1.56327;0.207158;2.29053e-18;0;0;0;0;7.91022e-12;0.00571781
9243;0.0501954;201.958;603.205;305.711;16.312;31.4358;51.3948;0;0;0.023676;0.0840311;11.1253;2.688;2.391;0;0;0;0;0;0;0.010662;0.0117606;0.0167475;0.0162376;0.246853;7.46714;9.87642;2.10704;1.15149;1.2607;0.361561;0;0;0;0;0;0;0;0;0;0.211591;0.463372;0;0.440809;0.315964;0.255245;0.435165;3.54213;2.75008;0.281102;2.44609e-18;0;0;0;0;8.27301e-12;0.00597639
9244;0.0253162;193.573;618.12;130.153;32.9382;17.6101;53.6417;0;0;2.61997;8.19299;15.5193;3.19455;3.41136;0;0;0;0;0;0;0.0158702;0.0189309;0.0355799;0.0358047;0.712006;3.48933;1.9021;0.415509;0.237854;0.58712;0.397678;0;0;0;0;0;0;0;0;0;0.295057;0.731061;0;0.669533;0.375229;0.26811;0.445709;3.60411;2.85099;0.272752;2.21251e-18;0;0;0;0;1.06297e-11;0.00741222
9245;0.0189107;194.565;643.927;83.5578;46.657;14.0789;57.5694;0;0;9.28516;16.6489;11.25;4.33396;5.13903;0;0;0;0;0;0;0.523381;0.657758;1.1465;1.08492;1.79376;0.861629;0.26316;0.0729603;0.0446691;0.271776;0.494872;0;0;0;0;0;0;0;0;0;0.249501;0.54044;0;0.464334;0.248;0.180967;0.308534;2.43204;1.95242;0.218907;1.92768e-18;0;0;0;0;1.25148e-11;0.00835058
9246;0.0254263;198.824;639.952;81.1596;37.7583;18.4414;56.959;0;0;0.211411;0.15277;11.073;11.9036;14.4175;0;0;0;0;0;0;1.15916;1.43881;2.26418;2.09785;4.50037;0.618947;0.185067;0.058445;0.0365361;0.277788;0.793322;0;0;0;0;0;0;0;0;0;0.275802;0.432762;0;0.331799;0.166627;0.124563;0.218563;1.71077;1.30303;0.179887;1.78877e-18;0;0;0;0;1.33826e-11;0.00859135
9247;0.0240158;201.929;656.291;78.1194;48.1332;13.2318;59.4424;0;0;0.0171796;0.00597336;1.92203;21.5254;24.6627;0;0;0;0;0;0;0.177072;0.220486;0.401457;0.392761;3.86201;0.901924;0.595463;0.203562;0.12523;0.594466;1.52174;0;0;0;0;0;0;0;0;0;0.399196;0.43078;0;0.282364;0.125463;0.0947655;0.170957;1.36098;0.94104;0.168932;1.99152e-18;0;0;0;0;1.42533e-11;0.00872121
9248;0.025909;204.763;648.138;125.77;43.5588;15.4418;58.2128;0;0;0.0609037;0.0155818;0.844293;20.1656;22.4724;0;0;0;0;0;0;0.0295366;0.0370371;0.0793445;0.0819937;0.7135;1.2988;2.98068;1.14115;0.686829;1.62696;2.94054;0;0;0;0;0;0;0;0;0;0.368225;0.377306;0;0.244011;0.102276;0.0781638;0.145294;1.19959;0.851194;0.209284;3.05313e-18;0;0;0;0;1.48459e-11;0.00865134
9249;0.0413679;204.496;609.223;290.883;18.7198;31.6386;52.3289;0;0;2.13386;0.443297;2.15884;6.99272;6.99107;0;0;0;0;0;0;0.0119504;0.0144924;0.0310378;0.0329727;0.311859;1.52929;9.35167;4.16862;2.49552;3.45438;4.72887;0;0;0;0;0;0;0;0;0;0.300201;0.511679;0;0.405169;0.160663;0.116481;0.214812;1.82011;1.33179;0.399361;6.90222e-18;0;0;0;0;1.60005e-11;0.0089155
9250;0.022365;201.205;658.875;81.8284;48.7019;14.0072;59.8318;0;0;35.6988;10.9519;1.86852;0.0789104;0.103724;0;0;0;0;0;0;0.863871;0.915284;0.947927;0.881433;0.51761;0.215485;0.700041;0.418785;0.260959;0.7094;1.53991;0;0;0;0;0;0;0;0;0;0.204924;0.471803;0;0.428713;0.168076;0.119741;0.223581;2.00468;1.52416;0.629969;1.35519e-17;0;0;0;0;1.85404e-11;0.00986326
9251;0.0368375;203.621;649.862;33.3077;34.9829;19.8827;58.4174;0;0;0.0299779;0.048852;34.2017;0.23112;0.471257;0;0;0;0;0;0;3.89938;3.88999;2.85387;2.48456;1.54329;0.0962175;0.115395;0.0747817;0.0488803;0.228716;0.487606;0;0;0;0;0;0;0;0;0;0.177623;0.301842;0;0.256424;0.100858;0.0743475;0.143965;1.3146;1.01248;0.530673;1.3334e-17;0;0;0;0;1.86286e-11;0.00959804
9252;0.0315075;207.287;641.993;164.924;35.7327;21.94;57.2903;0;0;8.46403e-05;0.000291645;30.219;1.66093;3.85233;0;0;0;0;0;0;0.568882;0.576423;0.506662;0.464392;14.81;0.557126;0.233121;0.107804;0.0700938;0.216634;0.363276;0;0;0;0;0;0;0;0;0;0.279324;0.310578;0;0.222205;0.0773081;0.0580849;0.115435;1.06758;0.699043;0.408484;1.12086e-17;0;0;0;0;1.80794e-11;0.00904646
9253;0.0257499;201.251;650.153;67.1156;46.3801;11.4209;58.5064;0;0;0.000162032;0.00038686;0.0167982;16.4462;29.9166;0;0;0;0;0;0;0.0895409;0.0918957;0.0964783;0.093493;2.9826;0.83435;1.03978;0.551842;0.354874;0.545676;0.576515;0;0;0;0;0;0;0;0;0;0.913787;0.55488;0;0.294696;0.0782602;0.0561063;0.11162;1.04875;0.537674;0.338515;9.94954e-18;0;0;0;0;2.10858e-11;0.00969119
9254;0.029532;203.027;632.276;194.541;36.1381;20.8066;55.822;0;0;0.00130941;0.00268207;0.0101724;17.1643;18.9597;0;0;0;0;0;0;0.0135291;0.0139471;0.0181177;0.0190349;0.162948;0.72925;6.07451;4.25995;2.70735;1.70332;0.962953;0;0;0;0;0;0;0;0;0;0.654874;0.500966;0;0.302557;0.0838776;0.0617618;0.124182;1.18624;0.625259;0.376253;1.09087e-17;0;0;0;0;2.37098e-11;0.0100386
9255;0.0648194;201.241;594.818;310.587;11.2057;33.6041;50.0504;0;0;1.07806;1.78864;0.0817095;5.77835;2.47894;0;0;0;0;0;0;0.00399412;0.00419917;0.00680408;0.00765903;0.0152673;0.291765;7.93862;8.33411;5.52641;2.65414;1.22972;0;0;0;0;0;0;0;0;0;0.392345;0.724925;0;0.649771;0.217204;0.156495;0.298863;2.82888;1.43028;0.650511;1.56073e-17;0;0;0;0;2.87982e-11;0.0114031
9256;0.0202831;197.123;662.584;36.9696;54.9886;9.60253;60.3944;0;0;24.8015;29.5849;0.109868;0.388699;0.103632;0;0;0;0;0;0;0.373479;0.392728;0.468909;0.478607;0.0161074;0.00997087;0.147633;0.27179;0.184651;0.317276;0.377282;0;0;0;0;0;0;0;0;0;0.21276;0.449161;0;0.457609;0.177646;0.135647;0.264264;2.61405;1.36248;0.629664;1.57261e-17;0;0;0;0;3.40121e-11;0.0128476
9257;0.0706278;205.195;613.251;93.9513;10.5083;30.5495;52.6642;0;0;0.557325;0.810103;2.71716;5.12182;1.30188;0;0;0;0;0;0;6.89768;7.13851;6.19589;5.77212;0.0129026;0.000964262;0.00896935;0.0234015;0.0169916;0.0885744;0.22675;0;0;0;0;0;0;0;0;0;0.156546;0.255561;0;0.249251;0.10064;0.0809954;0.162861;1.58634;0.877832;0.451374;1.23105e-17;0;0;0;0;3.33762e-11;0.0122956
9258;0.0202306;197.597;660.41;9.45943;55.2386;6.90876;60.0627;0;0;1.07995e-05;2.77135e-05;20.8071;24.204;10.2274;0;0;0;0;0;0;0.816877;0.853196;0.865228;0.84309;0.0702853;0.00445741;0.0386429;0.0864806;0.0625763;0.18798;0.356406;0;0;0;0;0;0;0;0;0;0.0981634;0.137083;0;0.132207;0.0563572;0.0490403;0.10259;1.01007;0.585823;0.334185;1.00171e-17;0;0;0;0;3.01675e-11;0.0110033
9259;0.0198014;201.46;660.964;33.5548;55.9401;5.68447;60.1509;0;0;4.70601e-06;1.17712e-05;21.3276;20.2798;14.3326;0;0;0;0;0;0;0.13298;0.141581;0.16607;0.167552;0.589325;0.0417935;0.371016;0.618114;0.43287;0.508125;0.57772;0;0;0;0;0;0;0;0;0;0.0573667;0.075403;0;0.0740305;0.0338807;0.032145;0.0701148;0.710675;0.426703;0.269954;8.89175e-18;0;0;0;0;2.58181e-11;0.00944205
9260;0.02674;204.399;631.703;209.843;35.0139;22.7075;55.7403;0;0;2.02282e-05;4.59328e-05;12.2849;12.6923;10.0367;0;0;0;0;0;0;0.0222788;0.0242469;0.0327166;0.0340338;4.65307;0.446589;4.25546;5.17188;3.49419;1.49274;0.948776;0;0;0;0;0;0;0;0;0;0.0501139;0.0670208;0;0.071173;0.0363225;0.0368677;0.0815709;0.837232;0.493202;0.298237;9.70602e-18;0;0;0;0;2.1824e-11;0.00804383
9261;0.0951752;203.776;597.389;320.525;7.73592;38.9943;50.5309;0;0;0.0353446;0.0501306;1.81913;4.27734;1.55397;0;0;0;0;0;0;0.00383185;0.00426621;0.00663655;0.00711903;5.7222;0.925063;8.64379;9.16183;6.33921;2.00197;1.0874;0;0;0;0;0;0;0;0;0;0.0982858;0.160657;0;0.208598;0.118872;0.112718;0.229215;2.26201;1.22217;0.532654;1.37142e-17;0;0;0;0;1.97548e-11;0.00732587
9262;0.0241861;195.866;639.41;111.508;40.994;17.0652;56.8766;0;0;21.2934;19.1244;0.135205;0.364688;0.0763202;0;0;0;0;0;0;0.0858486;0.0950697;0.118083;0.117895;6.37801;0.167776;0.715893;0.732749;0.52208;0.403853;0.440178;0;0;0;0;0;0;0;0;0;0.155226;0.249064;0;0.340316;0.194547;0.176122;0.3433;3.40193;1.65086;0.628409;1.51844e-17;0;0;0;0;2.00383e-11;0.00746067
9263;0.0402735;202.749;617.015;300.974;20.0591;38.6016;53.6031;0;0;10.0494;8.90992;0.0171883;0.886288;0.196313;0;0;0;0;0;0;7.60625;8.0583;5.9607;5.1811;5.93621;0.0102003;0.0192194;0.0214515;0.0159576;0.0528528;0.171741;0;0;0;0;0;0;0;0;0;0.27575;0.274832;0;0.305692;0.150377;0.135367;0.265566;2.51048;1.05316;0.450756;1.19271e-17;0;0;0;0;2.02551e-11;0.00742578
9264;0.024923;197.226;660.183;9.03594;52.0803;10.0473;60.0245;0;0;0.000300489;0.000834393;0.0884582;39.9405;12.0502;0;0;0;0;0;0;1.43694;1.51801;1.25632;1.136;0.395726;0.00924946;0.028811;0.0344515;0.0273069;0.0991953;0.308752;0;0;0;0;0;0;0;0;0;0.273495;0.196878;0;0.199293;0.0956956;0.0883985;0.176655;1.61268;0.68886;0.326826;9.44726e-18;0;0;0;0;1.98835e-11;0.00711639
9265;0.0222854;201.907;666.528;15.5429;57.8779;4.86478;60.9934;0;0;5.27053e-05;0.000168326;0.34029;33.7214;23.8159;0;0;0;0;0;0;0.225147;0.240997;0.23594;0.223847;0.0538208;0.0251229;0.183512;0.196048;0.155174;0.279329;0.537692;0;0;0;0;0;0;0;0;0;0.159138;0.110445;0;0.113405;0.0574148;0.0565497;0.116305;1.04663;0.472646;0.253204;8.12119e-18;0;0;0;0;1.78045e-11;0.00632824
9266;0.0235217;204.029;653.118;81.6297;49.9213;9.55782;58.9659;0;0;0.000225634;0.000685151;1.42615;25.5032;22.9911;0;0;0;0;0;0;0.0371129;0.0404854;0.0460641;0.0453635;0.0207217;0.118068;2.04184;1.81961;1.40841;0.971388;0.985485;0;0;0;0;0;0;0;0;0;0.0891037;0.0693699;0;0.0773451;0.0428052;0.0450859;0.0951192;0.855607;0.405579;0.237405;8.27651e-18;0;0;0;0;1.52641e-11;0.00544894
9267;0.0555306;204.819;601.514;327.576;13.6015;36.2651;51.23;0;0;0.00924721;0.0244514;5.05956;4.88177;3.6265;0;0;0;0;0;0;0.00627191;0.00699402;0.00920141;0.00936104;0.0314761;0.481581;12.1687;9.04259;6.94219;2.31752;1.46974;0;0;0;0;0;0;0;0;0;0.0531941;0.095823;0;0.151655;0.0981724;0.102116;0.205332;1.77288;0.817209;0.388979;1.19002e-17;0;0;0;0;1.32658e-11;0.0047962
9268;0.0259972;195.603;623.509;134.658;33.8006;17.2089;54.4506;0;0;9.10182;18.5941;6.0233;0.0555421;0.0257912;0;0;0;0;0;0;0.0260027;0.030876;0.0446817;0.0448108;0.14731;0.681422;3.79717;2.12851;1.71976;0.8456;0.449637;0;0;0;0;0;0;0;0;0;0.0354801;0.154705;0;0.34694;0.24049;0.229529;0.428617;3.61876;1.56569;0.578582;1.50548e-17;0;0;0;0;1.2742e-11;0.00474283
9269;0.0220386;198.976;643.671;139.6;43.3429;19.0399;57.5456;0;0;16.9082;20.4764;5.92248;0.0240916;0.0117227;0;0;0;0;0;0;2.90104;3.4683;3.3308;2.89195;0.522926;0.214316;0.193759;0.0888924;0.0759257;0.138695;0.123382;0;0;0;0;0;0;0;0;0;0.0235165;0.10399;0;0.236053;0.164124;0.159398;0.300573;2.45949;1.11468;0.436947;1.20024e-17;0;0;0;0;1.18198e-11;0.00451435
9270;0.0301053;202.244;667.166;51.7069;50.2762;14.7938;61.0888;0;0;0.0021135;0.00316408;49.8002;0.312098;0.158649;0;0;0;0;0;0;1.53757;1.82528;1.7145;1.48011;3.74616;0.711108;0.113561;0.032101;0.0295371;0.0777257;0.0458564;0;0;0;0;0;0;0;0;0;0.0243953;0.0817216;0;0.168961;0.11307;0.110751;0.210825;1.6309;0.746699;0.309934;8.91601e-18;0;0;0;0;1.04222e-11;0.0040573
9271;0.0531111;206.11;610.647;255.166;14.7111;34.9181;52.5671;0;0;0.000962794;0.00114788;6.56184;5.18977;2.95741;0;0;0;0;0;0;0.247704;0.297629;0.322524;0.288815;25.7053;4.00174;0.190756;0.0354165;0.0336348;0.078055;0.0461944;0;0;0;0;0;0;0;0;0;0.103268;0.200916;0;0.294904;0.140852;0.125043;0.230819;1.67955;0.580469;0.237049;6.58354e-18;0;0;0;0;9.63068e-12;0.00378057
9272;0.0266093;198.38;638.689;117.272;42.3727;14.9394;56.7761;0;0;0.0033275;0.00205578;0.000778273;20.3889;21.9776;0;0;0;0;0;0;0.0407264;0.0496506;0.0628376;0.0586072;1.48901;7.37355;0.800347;0.173601;0.170439;0.240619;0.0901029;0;0;0;0;0;0;0;0;0;0.377976;0.487614;0;0.510368;0.171278;0.133328;0.236634;1.65416;0.536089;0.201306;4.99355e-18;0;0;0;0;1.09106e-11;0.00412085
9273;0.028573;198.822;629.86;156.951;37.9305;17.0671;55.4408;0;0;0.042831;0.0227354;0.000489251;14.6649;23.1996;0;0;0;0;0;0;0.00666911;0.00818135;0.0124258;0.0122987;0.0915418;6.60073;2.29193;0.82011;0.85324;0.721341;0.168482;0;0;0;0;0;0;0;0;0;0.714906;0.874137;0;0.773467;0.206208;0.144558;0.248112;1.66249;0.574018;0.189776;4.08129e-18;0;0;0;0;1.45079e-11;0.00504587
9274;0.0302569;197.23;618.042;191.826;31.9844;20.6292;53.6502;0;0;1.13443;0.535881;0.00135952;12.6001;17.7126;0;0;0;0;0;0;0.00206028;0.00246135;0.0042552;0.00451569;0.00391682;2.13509;3.21524;3.01877;3.45261;1.97673;0.30922;0;0;0;0;0;0;0;0;0;0.74057;1.06189;0;0.969818;0.257609;0.177851;0.301091;1.96452;0.715038;0.202493;3.84255e-18;0;0;0;0;2.16614e-11;0.00677244
9275;0.0233719;194.677;630.616;128.697;38.6529;17.0104;55.5429;0;0;22.1247;10.5582;0.00292711;3.09965;2.86747;0;0;0;0;0;0;0.0349269;0.0376614;0.0455256;0.0466152;0.000732066;0.203596;0.786937;2.48795;3.27985;2.49114;0.414205;0;0;0;0;0;0;0;0;0;0.451214;0.778637;0;0.846895;0.312952;0.239877;0.412233;2.70292;1.05186;0.247556;4.11962e-18;0;0;0;0;3.0511e-11;0.00879248
9276;0.0235499;201.027;644.475;168.483;41.4849;21.9048;57.6758;0;0;21.8075;17.6174;0.00500056;1.15181;0.90313;0;0;0;0;0;0;4.69443;4.69237;3.18289;2.85795;0.000547657;0.00850903;0.0230981;0.172498;0.25158;0.708227;0.274154;0;0;0;0;0;0;0;0;0;0.260496;0.427972;0;0.480723;0.203117;0.167781;0.299041;1.98494;0.856972;0.211257;3.66653e-18;0;0;0;0;3.51144e-11;0.00969056
9277;0.0259223;197.338;648.574;28.286;44.7358;13.2263;58.261;0;0;0.000367926;0.00192935;0.193477;24.6882;19.8519;0;0;0;0;0;0;2.22817;2.21736;1.55865;1.41875;5.11627e-05;0.0044407;0.0204053;0.230624;0.366511;1.26077;0.49682;0;0;0;0;0;0;0;0;0;0.20269;0.260475;0;0.281039;0.124904;0.108106;0.198907;1.31119;0.623578;0.171283;3.21123e-18;0;0;0;0;3.54384e-11;0.00952779
9278;0.0245834;201.052;647.657;97.0381;46.792;12.8064;58.1393;0;0;1.7732e-05;0.000144813;1.01318;24.015;21.7637;0;0;0;0;0;0;0.342501;0.345938;0.290369;0.276985;1.14723e-05;0.0120242;0.123042;1.44732;2.32028;3.90584;0.976208;0;0;0;0;0;0;0;0;0;0.116407;0.14301;0;0.161235;0.0848148;0.0821467;0.160628;1.10325;0.60552;0.180234;3.57388e-18;0;0;0;0;3.24711e-11;0.00866949
9279;0.042363;201.834;604.628;292.635;18.8067;31.7644;51.6556;0;0;0.000235635;0.00182503;5.14997;7.81131;5.84338;0;0;0;0;0;0;0.0563793;0.058023;0.0566613;0.0560409;1.27035e-05;0.0379285;0.596887;6.21267;9.82923;8.92914;1.63716;0;0;0;0;0;0;0;0;0;0.0642927;0.0821625;0;0.113896;0.104648;0.124051;0.258745;1.8932;1.21592;0.322178;5.87063e-18;0;0;0;0;2.82681e-11;0.00764526
9280;0.0380279;196.472;617.633;196.05;29.2196;22.2627;53.5659;0;0;0.100724;0.653467;27.5007;0.639279;0.325429;0;0;0;0;0;0;0.011909;0.012752;0.0152321;0.0156414;7.67094e-05;0.115449;0.537593;3.13381;4.82795;4.90236;0.909845;0;0;0;0;0;0;0;0;0;0.0357911;0.0495702;0;0.0866297;0.143564;0.203917;0.446343;3.52746;2.5963;0.584293;9.59053e-18;0;0;0;0;2.40736e-11;0.00675083
9281;0.0222449;194.887;645.305;49.424;48.4425;10.0882;57.7698;0;0;2.52987;13.9784;31.2368;0.453799;0.243609;0;0;0;0;0;0;0.0450066;0.0562504;0.0935588;0.0963921;0.000615271;0.277515;0.194275;0.442593;0.674117;1.24117;0.33331;0;0;0;0;0;0;0;0;0;0.0205292;0.0292144;0;0.0538617;0.102423;0.157385;0.358477;2.87694;2.37595;0.562642;9.50087e-18;0;0;0;0;2.00592e-11;0.00582379
9282;0.0215534;199.613;647.696;111.951;45.9022;16.1019;58.1518;0;0;6.46113;14.4941;23.7227;0.769759;0.45452;0;0;0;0;0;0;1.52843;2.12762;3.38269;3.18344;0.00561939;0.650212;0.0799653;0.0753924;0.114411;0.339501;0.148559;0;0;0;0;0;0;0;0;0;0.0129935;0.0179409;0;0.0331013;0.0649809;0.104554;0.242572;1.85849;1.62199;0.425634;7.58517e-18;0;0;0;0;1.64769e-11;0.00491289
9283;0.0262653;202.961;657.672;61.2178;47.993;12.8015;59.65;0;0;0.0388468;0.0211112;41.3179;3.96114;2.65395;0;0;0;0;0;0;0.65549;0.91737;1.45675;1.36725;0.0650368;4.38568;0.147789;0.0635968;0.0937911;0.242068;0.138601;0;0;0;0;0;0;0;0;0;0.0125356;0.0150582;0;0.0255897;0.0477037;0.0767338;0.178555;1.31343;1.19837;0.328139;5.84491e-18;0;0;0;0;1.34652e-11;0.00410919
9284;0.0409977;204.471;614.88;283.463;19.9854;33.8138;53.2169;0;0;0.0511655;0.0155056;7.66744;4.27961;7.9717;0;0;0;0;0;0;0.113177;0.160548;0.284748;0.274745;0.501624;26.9482;0.565359;0.143104;0.204029;0.335027;0.186994;0;0;0;0;0;0;0;0;0;0.046596;0.0524433;0;0.0647668;0.0809142;0.105991;0.229923;1.58074;1.52098;0.351016;4.63145e-18;0;0;0;0;1.12214e-11;0.00350299
9285;0.0339797;199.622;615.739;193.374;24.9309;24.3886;53.2669;0;0;10.0401;2.04223;0.128292;0.577689;12.1426;0;0;0;0;0;0;0.201493;0.266883;0.370053;0.345479;0.249021;14.3239;0.871827;0.201816;0.286441;0.430332;0.237118;0;0;0;0;0;0;0;0;0;0.291902;0.333125;0;0.271309;0.191038;0.180732;0.351341;2.2606;2.25534;0.407042;3.81544e-18;0;0;0;0;1.09689e-11;0.0034265
9286;0.0392893;199.407;616.372;207.946;22.3373;31.4747;53.4437;0;0;4.71632;1.99769;0.0621882;0.476372;15.0848;0;0;0;0;0;0;6.37334;7.3083;5.06099;4.19646;0.120203;1.61868;0.279122;0.0778326;0.114649;0.280189;0.252676;0;0;0;0;0;0;0;0;0;0.457422;0.438519;0;0.295063;0.170893;0.149016;0.284288;1.77292;1.8281;0.331156;3.08999e-18;0;0;0;0;1.23833e-11;0.0036946
9287;0.0265051;200.109;660.627;34.9428;52.4356;9.63908;60.096;0;0;0.00456047;0.00412216;0.744768;4.82028;46.8619;0;0;0;0;0;0;0.721641;0.819818;0.682255;0.604524;0.0122174;0.761972;0.580848;0.17923;0.264298;0.458766;0.427081;0;0;0;0;0;0;0;0;0;0.348354;0.309762;0;0.204571;0.117967;0.1047;0.201953;1.22142;1.29273;0.262118;2.61433e-18;0;0;0;0;1.26724e-11;0.00363974
